ats_39.data (written by ASE) 

32 	 atoms 
2  atom types
0.0      7.1200000000000001  xlo xhi
0.0      7.1200000000000001  ylo yhi
0.0      7.1200000000000001  zlo zhi


Atoms 

     1   1                       0                       0                       0
     2   1                       0                    1.78                    1.78
     3   1                    1.78                       0                    1.78
     4   2                    1.78                    1.78                       0
     5   2                       0                       0      3.5600000000000001
     6   1                       0                    1.78      5.3399999999999999
     7   1                    1.78                       0      5.3399999999999999
     8   1                    1.78                    1.78      3.5600000000000001
     9   1                       0      3.5600000000000001                       0
    10   2                       0      5.3399999999999999                    1.78
    11   2                    1.78      3.5600000000000001                    1.78
    12   1                    1.78      5.3399999999999999                       0
    13   2                       0      3.5600000000000001      3.5600000000000001
    14   1                       0      5.3399999999999999      5.3399999999999999
    15   2                    1.78      3.5600000000000001      5.3399999999999999
    16   2                    1.78      5.3399999999999999      3.5600000000000001
    17   1      3.5600000000000001                       0                       0
    18   1      3.5600000000000001                    1.78                    1.78
    19   2      5.3399999999999999                       0                    1.78
    20   1      5.3399999999999999                    1.78                       0
    21   1      3.5600000000000001                       0      3.5600000000000001
    22   1      3.5600000000000001                    1.78      5.3399999999999999
    23   1      5.3399999999999999                       0      5.3399999999999999
    24   2      5.3399999999999999                    1.78      3.5600000000000001
    25   2      3.5600000000000001      3.5600000000000001                       0
    26   2      3.5600000000000001      5.3399999999999999                    1.78
    27   2      5.3399999999999999      3.5600000000000001                    1.78
    28   2      5.3399999999999999      5.3399999999999999                       0
    29   2      3.5600000000000001      3.5600000000000001      3.5600000000000001
    30   2      3.5600000000000001      5.3399999999999999      5.3399999999999999
    31   2      5.3399999999999999      3.5600000000000001      5.3399999999999999
    32   1      5.3399999999999999      5.3399999999999999      3.5600000000000001
